Quality,Angle (degrees),Distance (mm),Rotation
1,144,815,0.0
1,146,854,0.0
1,148,899,0.0
1,150,963,0.0
1,152,1021,0.0
1,153,1053,0.0
1,154,1098,0.0
1,156,1192,0.0
1,157,1238,0.0
1,158,1302,0.0
1,159,1371,0.0
1,160,1435,0.0
1,161,1506,0.0
1,162,1609,0.0
1,163,1723,0.0
1,164,1827,0.0
1,165,1947,0.0
1,166,2071,0.0
1,168,2450,0.0
1,16,858,0.0
1,19,871,0.0
1,22,889,0.0
1,25,907,0.0
1,26,911,0.0
1,28,925,0.0
1,30,903,0.0
1,33,834,0.0
1,37,754,0.0
1,38,738,0.0
1,57,139,0.0
1,60,135,0.0
1,134,661,0.0
1,138,708,0.0
1,140,739,0.0
1,142,773,0.0
1,147,878,0.0
1,149,928,0.0
1,150,956,0.0
1,151,993,0.0
1,152,1029,0.0
1,154,1100,0.0
1,155,1152,0.0
1,156,1201,0.0
1,158,1303,0.0
1,159,1369,0.0
1,160,1439,0.0
1,161,1524,0.0
1,162,1595,0.0
1,163,1693,0.0
1,164,1805,0.0
1,165,1928,0.0
1,166,2135,0.0
1,167,2229,0.0
1,168,2472,0.0
1,7,830,0.0
1,20,877,0.0
1,24,900,0.0
1,29,920,0.0
1,30,900,0.0
1,32,860,0.0
1,33,832,0.0
1,34,809,0.0
1,35,798,0.0
1,37,755,0.0
1,38,744,0.0
1,131,646,0.0
1,132,649,0.0
1,133,650,0.0
1,135,672,0.0
1,140,733,0.0
1,141,753,0.0
1,142,776,0.0
1,143,797,0.0
1,144,805,0.0
1,145,830,0.0
1,146,857,0.0
1,149,932,0.0
1,150,967,0.0
1,151,994,0.0
1,153,1065,0.0
1,154,1113,0.0
1,155,1135,0.0
1,156,1184,0.0
1,157,1254,0.0
1,158,1318,0.0
1,159,1340,0.0
1,160,1424,0.0
1,161,1530,0.0
1,162,1628,0.0
1,163,1678,0.0
1,164,1807,0.0
1,165,1963,0.0
1,166,2078,0.0
1,168,2483,0.0
1,6,828,0.0
1,11,838,0.0
1,12,842,0.0
1,16,860,0.0
1,18,866,0.0
1,20,880,0.0
1,21,882,0.0
1,23,893,0.0
1,25,904,0.0
1,27,923,0.0
1,28,928,0.0
1,29,924,0.0
1,30,898,0.0
1,33,829,0.0
1,38,741,0.0
1,47,176,0.0
1,54,138,0.0
1,129,639,0.0
1,136,681,0.0
1,137,697,0.0
1,138,712,0.0
1,139,724,0.0
1,141,757,0.0
1,143,787,0.0
1,144,810,0.0
1,145,836,0.0
1,147,873,0.0
1,148,904,0.0
1,149,936,0.0
1,153,1070,0.0
1,154,1101,0.0
1,155,1144,0.0
1,156,1197,0.0
1,157,1246,0.0
1,158,1287,0.0
1,159,1357,0.0
1,160,1445,0.0
1,161,1525,0.0
1,162,1583,0.0
1,163,1697,0.0
1,164,1833,0.0
1,165,1936,0.0
1,166,2032,0.0
1,168,2460,0.0
1,3,822,0.0
1,6,826,0.0
1,13,845,0.0
1,15,856,0.0
1,16,857,0.0
1,21,886,0.0
1,25,908,0.0
1,27,919,0.0
1,28,932,0.0
1,29,918,0.0
1,30,907,0.0
1,32,848,0.0
1,33,839,0.0
1,35,785,0.0
1,36,779,0.0
1,37,757,0.0
1,38,737,0.0
1,46,174,0.0
1,59,136,0.0
1,61,132,0.0
1,134,655,0.0
1,135,669,0.0
1,136,687,0.0
1,138,704,0.0
1,140,745,0.0
1,141,748,0.0
1,142,769,0.0
1,143,794,0.0
1,144,818,0.0
1,145,824,0.0
1,148,916,0.0
1,149,922,0.0
1,150,960,0.0
1,151,1000,0.0
1,152,1007,0.0
1,153,1051,0.0
1,155,1159,0.0
1,156,1171,0.0
1,157,1231,0.0
1,158,1309,0.0
1,159,1390,0.0
1,160,1399,0.0
1,161,1495,0.0
1,162,1617,0.0
1,163,1736,0.0
1,164,1770,0.0
1,166,2138,0.0
1,17,862,0.0
1,18,867,0.0
1,27,924,0.0
1,29,925,0.0
1,30,897,0.0
1,31,887,0.0
1,32,857,0.0
1,33,827,0.0
1,34,820,0.0
1,35,796,0.0
1,36,770,0.0
1,57,136,0.0
1,58,135,0.0
1,131,647,0.0
1,134,662,0.0
1,135,665,0.0
1,136,679,0.0
1,138,714,0.0
1,139,718,0.0
1,142,782,0.0
1,143,785,0.0
1,145,838,0.0
1,146,843,0.0
1,147,871,0.0
1,149,941,0.0
1,150,947,0.0
1,151,984,0.0
1,153,1074,0.0
1,154,1086,0.0
1,155,1140,0.0
1,156,1204,0.0
1,157,1266,0.0
1,158,1280,0.0
1,159,1359,0.0
1,160,1459,0.0
1,161,1552,0.0
1,162,1579,0.0
1,163,1699,0.0
1,164,1837,0.0
1,165,1871,0.0
1,166,2016,0.0
1,9,832,0.0
1,11,841,0.0
1,14,852,0.0
1,18,870,0.0
1,19,870,0.0
1,25,909,0.0
1,26,910,0.0
1,30,908,0.0
1,31,872,0.0
1,33,838,0.0
1,34,808,0.0
1,35,783,0.0
1,38,734,0.0
1,136,688,0.0
1,137,692,0.0
1,141,750,0.0
1,142,772,0.0
1,144,804,0.0
1,145,826,0.0
1,146,856,0.0
1,147,888,0.0
1,148,896,0.0
1,149,925,0.0
1,150,965,0.0
1,151,1004,0.0
1,152,1014,0.0
1,153,1058,0.0
1,154,1110,0.0
1,155,1143,0.0
1,156,1176,0.0
1,157,1243,0.0
1,158,1317,0.0
1,159,1334,0.0
1,160,1410,0.0
1,161,1515,0.0
1,162,1630,0.0
1,163,1658,0.0
1,164,1780,0.0
1,165,1955,0.0
1,166,2143,0.0
1,168,2451,0.0
1,23,896,0.0
1,25,905,0.0
1,28,924,0.0
1,29,923,0.0
1,32,851,0.0
1,33,823,0.0
1,34,817,0.0
1,36,767,0.0
1,56,137,0.0
1,135,666,0.0
1,137,699,0.0
1,138,716,0.0
1,139,719,0.0
1,141,762,0.0
1,143,786,0.0
1,145,840,0.0
1,146,846,0.0
1,148,909,0.0
1,149,943,0.0
1,150,951,0.0
1,151,989,0.0
1,152,1034,0.0
1,153,1080,0.0
1,154,1090,0.0
1,156,1206,0.0
1,157,1248,0.0
1,158,1288,0.0
1,159,1368,0.0
1,161,1479,0.0
1,162,1581,0.0
1,163,1714,0.0
1,164,1863,0.0
1,165,1892,0.0
1,166,2030,0.0
1,22,888,0.0
1,29,934,0.0
1,30,905,0.0
1,31,871,0.0
1,32,863,0.0
1,33,836,0.0
1,140,740,0.0
1,143,796,0.0
1,144,803,0.0
1,145,827,0.0
1,147,887,0.0
1,148,895,0.0
1,152,1017,0.0
1,153,1059,0.0
1,156,1178,0.0
1,158,1311,0.0
1,159,1356,0.0
1,160,1422,0.0
1,161,1520,0.0
1,162,1627,0.0
1,163,1662,0.0
1,164,1782,0.0
1,165,1942,0.0
1,166,2137,0.0
1,167,2208,0.0
1,168,2466,0.0
1,0,820,0.0
1,7,828,0.0
1,10,835,0.0
1,19,875,0.0
1,20,876,0.0
1,27,916,0.0
1,28,927,0.0
1,29,921,0.0
1,30,891,0.0
1,33,825,0.0
1,36,768,0.0
1,60,133,0.0
1,134,663,0.0
1,143,788,0.0
1,148,908,0.0
1,150,949,0.0
1,151,988,0.0
1,152,1031,0.0
1,156,1203,0.0
1,157,1247,0.0
1,158,1290,0.0
1,160,1457,0.0
1,161,1480,0.0
1,162,1577,0.0
1,163,1712,0.0
1,164,1861,0.0
1,165,1890,0.0
1,166,2056,0.0
1,19,872,0.0
1,26,912,0.0
1,28,926,0.0
1,29,935,0.0
1,30,904,0.0
1,31,873,0.0
1,33,835,0.0
1,36,777,0.0
1,38,735,0.0
1,46,170,0.0
1,59,134,0.0
1,135,673,0.0
1,137,691,0.0
1,140,734,0.0
1,147,889,0.0
1,148,898,0.0
1,152,1016,0.0
1,154,1111,0.0
1,155,1146,0.0
1,156,1182,0.0
1,157,1245,0.0
1,158,1316,0.0
1,159,1367,0.0
1,161,1523,0.0
1,162,1636,0.0
1,163,1670,0.0
1,164,1785,0.0
1,165,1959,0.0
1,166,2134,0.0
1,167,2237,0.0
1,168,2480,0.0
1,13,849,0.0
1,17,861,0.0
1,24,896,0.0
1,30,892,0.0
1,31,885,0.0
1,34,818,0.0
1,55,138,0.0
1,135,667,0.0
1,139,720,0.0
1,141,761,0.0
1,144,814,0.0
1,146,847,0.0
1,148,910,0.0
1,150,952,0.0
1,151,990,0.0
1,154,1093,0.0
1,155,1147,0.0
1,156,1208,0.0
1,159,1373,0.0
1,160,1460,0.0
1,161,1485,0.0
1,162,1586,0.0
1,163,1722,0.0
1,164,1849,0.0
1,165,1912,0.0
1,166,2070,0.0
1,5,824,0.0
1,29,936,0.0
1,31,868,0.0
1,32,861,0.0
1,34,805,0.0
1,35,800,0.0
1,38,747,0.0
1,139,727,0.0
1,142,775,0.0
1,148,897,0.0
1,150,966,0.0
1,154,1112,0.0
1,155,1149,0.0
1,156,1186,0.0
1,157,1250,0.0
1,158,1319,0.0
1,159,1341,0.0
1,160,1418,0.0
1,161,1527,0.0
1,163,1664,0.0
1,164,1796,0.0
1,165,1966,0.0
1,166,2146,0.0
1,168,2456,0.0
1,9,835,0.0
1,19,876,0.0
1,26,916,0.0
1,27,917,0.0
1,30,918,0.0
1,32,849,0.0
1,33,842,0.0
1,34,816,0.0
1,35,787,0.0
1,37,761,0.0
1,45,173,0.0
1,134,660,0.0
1,137,700,0.0
1,138,703,0.0
1,139,721,0.0
1,140,743,0.0
1,141,763,0.0
1,144,817,0.0
1,145,842,0.0
1,148,913,0.0
1,149,919,0.0
1,150,953,0.0
1,152,1036,0.0
1,153,1048,0.0
1,155,1154,0.0
1,156,1213,0.0
1,157,1226,0.0
1,159,1381,0.0
1,160,1472,0.0
1,161,1489,0.0
1,162,1599,0.0
1,163,1730,0.0
1,164,1864,0.0
1,165,1909,0.0
1,166,2126,0.0
1,0,822,0.0
1,8,830,0.0
1,10,838,0.0
1,14,848,0.0
1,17,865,0.0
1,20,879,0.0
1,24,902,0.0
1,25,903,0.0
1,29,926,0.0
1,33,828,0.0
1,36,771,0.0
1,37,751,0.0
1,135,674,0.0
1,136,678,0.0
1,138,713,0.0
1,142,777,0.0
1,143,784,0.0
1,144,806,0.0
1,145,835,0.0
1,146,861,0.0
1,147,868,0.0
1,150,971,0.0
1,151,980,0.0
1,152,1022,0.0
1,153,1068,0.0
1,156,1193,0.0
1,157,1261,0.0
1,158,1273,0.0
1,159,1346,0.0
1,161,1537,0.0
1,162,1564,0.0
1,164,1828,0.0
1,165,2004,0.0
1,166,2026,0.0
1,168,2481,0.0
1,32,845,0.0
1,34,810,0.0
1,35,786,0.0
1,36,781,0.0
1,37,756,0.0
1,38,736,0.0
1,47,175,0.0
1,61,130,0.0
1,137,690,0.0
1,141,749,0.0
1,143,798,0.0
1,146,855,0.0
1,151,1006,0.0
1,152,1010,0.0
1,155,1168,0.0
1,156,1173,0.0
1,160,1406,0.0
1,161,1512,0.0
1,162,1634,0.0
1,166,2158,0.0
1,168,2440,0.0
1,24,897,0.0
1,35,790,0.0
1,142,765,0.0
1,145,839,0.0
1,146,845,0.0
1,147,875,0.0
1,149,942,0.0
1,152,1035,0.0
1,153,1062,0.0
1,154,1092,0.0
1,156,1209,0.0
1,157,1227,0.0
1,160,1468,0.0
1,162,1584,0.0
1,163,1719,0.0
1,164,1838,0.0
1,165,1884,0.0
1,12,841,0.0
1,21,887,0.0
1,24,901,0.0
1,25,902,0.0
1,28,934,0.0
1,38,748,0.0
1,135,675,0.0
1,136,677,0.0
1,137,693,0.0
1,138,711,0.0
1,140,732,0.0
1,142,778,0.0
1,146,862,0.0
1,147,866,0.0
1,149,935,0.0
1,150,974,0.0
1,151,976,0.0
1,152,1019,0.0
1,154,1120,0.0
1,155,1128,0.0
1,156,1188,0.0
1,157,1260,0.0
1,159,1338,0.0
1,161,1544,0.0
1,164,1817,0.0
1,165,1990,0.0
1,29,919,0.0
1,30,909,0.0
1,31,876,0.0
1,32,847,0.0
1,35,788,0.0
1,36,780,0.0
1,133,655,0.0
1,134,656,0.0
1,136,685,0.0
1,137,695,0.0
1,146,851,0.0
1,149,924,0.0
1,150,958,0.0
1,151,998,0.0
1,152,1026,0.0
1,154,1104,0.0
1,155,1160,0.0
1,156,1196,0.0
1,157,1234,0.0
1,159,1384,0.0
1,161,1500,0.0
1,162,1620,0.0
1,163,1734,0.0
1,164,1771,0.0
1,165,1907,0.0
1,166,2115,0.0
1,20,881,0.0
1,24,895,0.0
1,30,894,0.0
1,31,888,0.0
1,32,854,0.0
1,33,824,0.0
1,37,765,0.0
1,129,636,0.0
1,135,664,0.0
1,136,680,0.0
1,138,715,0.0
1,142,781,0.0
1,144,811,0.0
1,148,906,0.0
1,149,940,0.0
1,150,946,0.0
1,151,985,0.0
1,153,1076,0.0
1,154,1085,0.0
1,155,1139,0.0
1,156,1205,0.0
1,157,1269,0.0
1,158,1284,0.0
1,159,1363,0.0
1,162,1567,0.0
1,164,1860,0.0
1,166,2052,0.0
1,2,821,0.0
1,8,833,0.0
1,32,864,0.0
1,58,138,0.0
1,136,689,0.0
1,143,799,0.0
1,146,859,0.0
1,147,890,0.0
1,151,1008,0.0
1,154,1116,0.0
1,159,1337,0.0
1,162,1641,0.0
1,163,1663,0.0
1,164,1788,0.0
1,165,1962,0.0
1,166,2151,0.0
1,167,2226,0.0
1,168,2462,0.0
1,16,861,0.0
1,31,886,0.0
1,36,766,0.0
1,140,742,0.0
1,142,766,0.0
1,144,816,0.0
1,152,1037,0.0
1,153,1050,0.0
1,155,1150,0.0
1,158,1292,0.0
1,159,1378,0.0
1,161,1487,0.0
1,162,1593,0.0
1,163,1728,0.0
1,164,1866,0.0
1,165,1922,0.0
1,166,2089,0.0
1,32,859,0.0
1,35,797,0.0
1,38,745,0.0
1,57,135,0.0
1,135,676,0.0
1,142,780,0.0
1,143,783,0.0
1,144,807,0.0
1,146,864,0.0
1,148,901,0.0
1,149,938,0.0
1,151,979,0.0
1,152,1023,0.0
1,153,1073,0.0
1,155,1132,0.0
1,156,1195,0.0
1,157,1263,0.0
1,158,1275,0.0
1,160,1443,0.0
1,161,1542,0.0
1,162,1575,0.0
1,163,1684,0.0
1,164,1835,0.0
1,165,2000,0.0
1,166,2033,0.0
1,168,2489,0.0
1,4,825,0.0
1,31,867,0.0
1,32,868,0.0
1,35,802,0.0
1,139,728,0.0
1,140,731,0.0
1,143,800,0.0
1,145,829,0.0
1,147,891,0.0
1,150,968,0.0
1,153,1063,0.0
1,154,1118,0.0
1,156,1180,0.0
1,158,1324,0.0
1,160,1419,0.0
1,162,1647,0.0
1,163,1656,0.0
1,164,1789,0.0
1,165,1960,0.0
1,166,2156,0.0
1,167,2212,0.0
1,168,2459,0.0
1,13,844,0.0
1,28,931,0.0
1,31,878,0.0
1,32,846,0.0
1,33,840,0.0
1,36,782,0.0
1,37,760,0.0
1,130,645,0.0
1,137,701,0.0
1,138,705,0.0
1,142,768,0.0
1,145,823,0.0
1,146,849,0.0
1,147,882,0.0
1,148,915,0.0
1,149,923,0.0
1,150,957,0.0
1,151,999,0.0
1,152,1042,0.0
1,154,1099,0.0
1,156,1217,0.0
1,158,1304,0.0
1,159,1387,0.0
1,160,1403,0.0
1,161,1490,0.0
1,162,1610,0.0
1,164,1781,0.0
1,165,1919,0.0
1,166,2128,0.0
1,13,848,0.0
1,27,926,0.0
1,30,895,0.0
1,34,821,0.0
1,37,764,0.0
1,131,648,0.0
1,142,783,0.0
1,146,844,0.0
1,147,872,0.0
1,150,945,0.0
1,153,1078,0.0
1,154,1087,0.0
1,155,1142,0.0
1,157,1271,0.0
1,158,1282,0.0
1,159,1362,0.0
1,160,1462,0.0
1,163,1704,0.0
1,165,1872,0.0
1,166,2025,0.0
1,14,853,0.0
1,21,888,0.0
1,31,866,0.0
1,33,831,0.0
1,35,799,0.0
1,60,131,0.0
1,139,729,0.0
1,150,972,0.0
1,154,1121,0.0
1,155,1129,0.0
1,156,1189,0.0
1,158,1328,0.0
1,159,1345,0.0
1,161,1545,0.0
1,163,1669,0.0
1,164,1820,0.0
1,165,1980,0.0
1,166,2008,0.0
1,167,2233,0.0
1,31,870,0.0
1,34,807,0.0
1,132,650,0.0
1,152,1011,0.0
1,156,1175,0.0
1,158,1322,0.0
1,160,1412,0.0
1,162,1643,0.0
1,166,2161,0.0
1,168,2437,0.0
1,29,906,0.0
1,30,914,0.0
1,33,841,0.0
1,37,759,0.0
1,130,646,0.0
1,136,686,0.0
1,145,822,0.0
1,146,850,0.0
1,147,883,0.0
1,148,914,0.0
1,149,920,0.0
1,156,1168,0.0
1,157,1229,0.0
1,158,1305,0.0
1,160,1402,0.0
1,161,1497,0.0
1,163,1746,0.0
1,164,1760,0.0
1,165,1914,0.0
1,166,2125,0.0
1,29,929,0.0
1,30,893,0.0
1,37,762,0.0
1,151,986,0.0
1,152,1033,0.0
1,153,1082,0.0
1,154,1088,0.0
1,157,1272,0.0
1,158,1286,0.0
1,159,1365,0.0
1,161,1467,0.0
1,162,1574,0.0
1,163,1703,0.0
1,164,1855,0.0
1,18,865,0.0
1,34,803,0.0
1,36,772,0.0
1,38,746,0.0
1,146,865,0.0
1,147,867,0.0
1,151,978,0.0
1,155,1131,0.0
1,156,1194,0.0
1,159,1344,0.0
1,161,1554,0.0
1,163,1683,0.0
1,164,1832,0.0
1,165,1998,0.0
1,166,2015,0.0
1,168,2486,0.0
1,31,869,0.0
1,34,806,0.0
1,36,778,0.0
1,37,752,0.0
1,148,893,0.0
1,152,1012,0.0
1,154,1117,0.0
1,159,1339,0.0
1,160,1417,0.0
1,162,1645,0.0
1,163,1650,0.0
1,164,1786,0.0
1,165,1958,0.0
1,166,2159,0.0
1,168,2443,0.0
1,12,845,0.0
1,22,892,0.0
1,26,917,0.0
1,35,784,0.0
1,134,654,0.0
1,141,747,0.0
1,144,820,0.0
1,159,1389,0.0
1,160,1398,0.0
1,161,1492,0.0
1,163,1740,0.0
1,164,1778,0.0
1,165,1921,0.0
1,166,2129,0.0
1,58,134,0.0
1,142,763,0.0
1,145,841,0.0
1,149,944,0.0
1,153,1079,0.0
1,157,1277,0.0
1,161,1483,0.0
1,162,1578,0.0
1,163,1708,0.0
1,165,1885,0.0
1,166,2036,0.0
1,27,925,0.0
1,129,634,0.0
1,146,866,0.0
1,151,977,0.0
1,152,1024,0.0
1,157,1265,0.0
1,159,1348,0.0
1,160,1444,0.0
1,161,1553,0.0
1,165,2001,0.0
1,167,2245,0.0
1,28,933,0.0
1,34,804,0.0
1,144,802,0.0
1,148,894,0.0
1,150,969,0.0
1,159,1333,0.0
1,160,1421,0.0
1,161,1526,0.0
1,163,1661,0.0
1,164,1799,0.0
1,165,1972,0.0
1,166,2170,0.0
1,168,2447,0.0
1,1,821,0.45
1,2,822,0.45
1,4,824,0.45
1,5,825,0.45
1,6,828,0.45
1,7,828,0.45
1,8,830,0.45
1,9,834,0.45
1,11,839,0.45
1,12,843,0.45
1,14,849,0.45
1,15,855,0.45
1,16,861,0.45
1,18,867,0.45
1,19,875,0.45
1,21,882,0.45
1,22,890,0.45
1,23,895,0.45
1,25,904,0.45
1,26,914,0.45
1,28,927,0.45
1,29,924,0.45
1,30,892,0.45
1,31,888,0.45
1,32,853,0.45
1,33,823,0.45
1,34,820,0.45
1,35,793,0.45
1,36,766,0.45
1,37,764,0.45
1,38,741,0.45
1,46,173,0.45
1,54,138,0.45
1,55,136,0.45
1,57,136,0.45
1,58,134,0.45
1,60,132,0.45
1,129,638,0.45
1,130,643,0.45
1,132,647,0.45
1,133,651,0.45
1,134,663,0.45
1,135,667,0.45
1,136,680,0.45
1,137,698,0.45
1,138,718,0.45
1,139,718,0.45
1,140,739,0.45
1,141,761,0.45
1,143,785,0.45
1,144,812,0.45
1,145,841,0.45
1,146,843,0.45
1,147,872,0.45
1,148,907,0.45
1,149,943,0.45
1,150,945,0.45
1,151,986,0.45
1,152,1033,0.45
1,154,1085,0.45
1,155,1143,0.45
1,156,1208,0.45
1,158,1282,0.45
1,159,1367,0.45
1,160,1462,0.45
1,162,1576,0.45
1,163,1709,0.45
1,164,1859,0.45
1,165,1870,0.45
1,166,2045,0.45
1,0,1288,0.45
1,1,977,0.45
1,3,1057,0.45
1,4,1058,0.45
1,6,984,0.45
1,7,1302,0.45
1,8,989,0.45
1,10,1313,0.45
1,11,998,0.45
1,13,1009,0.45
1,14,1337,0.45
1,16,1020,0.45
1,17,1351,0.45
1,18,1031,0.45
1,19,874,0.45
1,20,1023,0.45
1,21,1229,0.45
1,23,979,0.45
1,24,1088,0.45
1,25,903,0.45
1,26,954,0.45
1,27,983,0.45
1,28,925,0.45
1,29,937,0.45
1,30,895,0.45
1,32,859,0.45
1,33,827,0.45
1,35,797,0.45
1,36,770,0.45
1,38,745,0.45
1,55,137,0.45
1,56,136,0.45
1,129,634,0.45
1,130,642,0.45
1,131,646,0.45
1,133,652,0.45
1,134,661,0.45
1,135,674,0.45
1,136,679,0.45
1,137,694,0.45
1,138,714,0.45
1,140,735,0.45
1,141,757,0.45
1,142,780,0.45
1,143,781,0.45
1,144,807,0.45
1,145,834,0.45
1,146,862,0.45
1,147,869,0.45
1,148,901,0.45
1,149,938,0.45
1,150,970,0.45
1,151,981,0.45
1,152,1023,0.45
1,153,1075,0.45
1,154,1120,0.45
1,155,1137,0.45
