Quality,Angle (degrees),Distance (mm),Rotation
1,35,364,3.6
1,36,351,3.6
1,37,340,3.6
1,39,336,3.6
1,40,328,3.6
1,41,324,3.6
1,43,310,3.6
1,44,305,3.6
1,45,305,3.6
1,46,296,3.6
1,47,298,3.6
1,58,136,3.6
1,59,138,3.6
1,60,136,3.6
1,61,137,3.6
1,127,150,3.6
1,129,152,3.6
1,130,152,3.6
1,135,494,3.6
1,136,478,3.6
1,137,481,3.6
1,138,474,3.6
1,139,468,3.6
1,140,469,3.6
1,141,480,3.6
1,142,479,3.6
1,143,479,3.6
1,144,474,3.6
1,145,477,3.6
1,146,478,3.6
1,147,476,3.6
1,148,476,3.6
1,149,404,3.6
1,150,426,3.6
1,151,387,3.6
1,152,386,3.6
1,153,375,3.6
1,154,370,3.6
1,155,366,3.6
1,156,358,3.6
1,157,361,3.6
1,158,362,3.6
1,159,365,3.6
1,160,366,3.6
1,161,397,3.6
1,162,385,3.6
1,163,378,3.6
1,164,403,3.6
1,165,407,3.6
1,166,403,3.6
1,167,398,3.6
1,168,391,3.6
1,169,362,3.6
1,170,332,3.6
1,171,358,3.6
1,172,332,3.6
1,173,364,3.6
1,174,300,3.6
1,175,335,3.6
1,176,308,3.6
1,177,316,3.6
1,178,331,3.6
1,179,335,3.6
1,0,1245,4.05
1,1,1212,4.05
1,2,1198,4.05
1,3,1201,4.05
1,4,1195,4.05
1,6,1189,4.05
1,7,1076,4.05
1,9,998,4.05
1,12,777,4.05
1,13,753,4.05
1,15,701,4.05
1,16,651,4.05
1,17,651,4.05
1,18,609,4.05
1,20,568,4.05
1,21,536,4.05
1,23,503,4.05
1,24,478,4.05
1,26,448,4.05
1,27,418,4.05
1,29,406,4.05
1,30,393,4.05
1,31,393,4.05
1,32,377,4.05
1,33,369,4.05
1,34,368,4.05
1,35,360,4.05
1,36,352,4.05
1,38,340,4.05
1,39,328,4.05
1,40,328,4.05
1,41,322,4.05
1,42,317,4.05
1,43,317,4.05
1,44,306,4.05
1,45,305,4.05
1,46,305,4.05
1,47,297,4.05
1,59,138,4.05
1,127,150,4.05
1,129,150,4.05
1,130,152,4.05
1,131,156,4.05
1,136,488,4.05
1,137,482,4.05
1,139,482,4.05
1,140,481,4.05
1,141,473,4.05
1,143,477,4.05
1,144,471,4.05
1,146,473,4.05
1,147,475,4.05
1,148,475,4.05
1,149,475,4.05
1,150,471,4.05
1,151,445,4.05
1,152,442,4.05
1,153,435,4.05
1,154,425,4.05
1,156,416,4.05
1,157,410,4.05
1,159,407,4.05
1,160,388,4.05
1,162,368,4.05
1,163,349,4.05
1,164,348,4.05
1,165,340,4.05
1,166,341,4.05
1,168,341,4.05
1,169,342,4.05
1,171,344,4.05
1,172,347,4.05
1,173,349,4.05
1,175,354,4.05
1,176,358,4.05
1,177,367,4.05
1,178,360,4.05
1,179,376,4.05
1,0,1244,4.05
1,1,1205,4.05
1,3,1202,4.05
1,4,1198,4.05
1,5,1191,4.05
1,7,1080,4.05
1,8,1019,4.05
1,9,999,4.05
1,12,788,4.05
1,15,704,4.05
1,16,654,4.05
1,18,612,4.05
1,19,573,4.05
1,20,569,4.05
1,21,538,4.05
1,22,510,4.05
1,27,420,4.05
1,30,394,4.05
1,32,378,4.05
1,33,370,4.05
1,34,369,4.05
1,35,362,4.05
1,36,351,4.05
1,38,339,4.05
1,44,305,4.05
1,45,306,4.05
1,128,150,4.05
1,131,155,4.05
1,135,494,4.05
1,136,490,4.05
1,137,484,4.05
1,138,484,4.05
1,139,484,4.05
1,140,484,4.05
1,142,474,4.05
1,144,472,4.05
1,147,474,4.05
1,148,474,4.05
1,149,476,4.05
1,150,472,4.05
1,151,440,4.05
1,153,430,4.05
1,154,420,4.05
1,156,413,4.05
1,157,405,4.05
1,159,400,4.05
1,160,389,4.05
1,162,378,4.05
1,163,364,4.05
1,165,350,4.05
1,166,348,4.05
1,168,347,4.05
1,169,347,4.05
1,170,350,4.05
1,171,347,4.05
1,173,350,4.05
1,175,351,4.05
1,176,352,4.05
1,177,355,4.05
1,178,354,4.05
1,179,359,4.05
1,1,1235,4.5
1,2,1174,4.5
1,4,1185,4.5
1,5,1197,4.5
1,6,1168,4.5
1,7,1159,4.5
1,8,1057,4.5
1,9,956,4.5
1,10,949,4.5
1,11,855,4.5
1,13,762,4.5
1,14,731,4.5
1,16,672,4.5
1,17,624,4.5
1,19,588,4.5
1,20,556,4.5
1,21,548,4.5
1,22,518,4.5
1,23,491,4.5
1,24,486,4.5
1,25,464,4.5
1,27,439,4.5
1,28,414,4.5
1,30,403,4.5
1,31,389,4.5
1,33,375,4.5
1,34,363,4.5
1,36,351,4.5
1,37,341,4.5
1,39,339,4.5
1,40,327,4.5
1,42,319,4.5
1,43,312,4.5
1,44,308,4.5
1,45,305,4.5
1,46,296,4.5
1,47,296,4.5
1,48,297,4.5
1,58,136,4.5
1,59,136,4.5
1,60,137,4.5
1,127,150,4.5
1,128,150,4.5
1,129,151,4.5
1,130,151,4.5
1,135,500,4.5
1,136,484,4.5
1,137,483,4.5
1,138,485,4.5
1,139,481,4.5
1,141,476,4.5
1,142,475,4.5
1,144,470,4.5
1,145,472,4.5
1,146,471,4.5
1,147,471,4.5
1,148,469,4.5
1,149,468,4.5
1,151,432,4.5
1,152,421,4.5
1,154,413,4.5
1,155,405,4.5
1,157,398,4.5
1,158,373,4.5
1,159,371,4.5
1,160,360,4.5
1,161,355,4.5
1,162,357,4.5
1,163,350,4.5
1,164,349,4.5
1,166,346,4.5
1,167,344,4.5
1,168,341,4.5
1,169,342,4.5
1,170,340,4.5
1,171,338,4.5
1,172,343,4.5
1,173,337,4.5
1,174,336,4.5
1,176,338,4.5
1,177,338,4.5
1,178,344,4.5
1,179,347,4.5
1,0,1242,4.5
1,1,1213,4.5
1,2,1175,4.5
1,3,1199,4.5
1,4,1187,4.5
1,5,1192,4.5
1,6,1188,4.5
1,7,1100,4.5
1,8,1026,4.5
1,9,999,4.5
1,10,929,4.5
1,11,844,4.5
1,12,835,4.5
1,13,753,4.5
1,14,723,4.5
1,15,706,4.5
1,16,659,4.5
1,18,611,4.5
1,19,576,4.5
1,21,541,4.5
1,22,510,4.5
1,23,504,4.5
1,24,479,4.5
1,25,457,4.5
1,26,451,4.5
1,27,431,4.5
1,28,411,4.5
1,29,406,4.5
1,30,397,4.5
1,31,385,4.5
1,32,378,4.5
1,33,370,4.5
1,35,359,4.5
1,37,340,4.5
1,38,340,4.5
1,39,330,4.5
1,40,328,4.5
1,41,327,4.5
1,42,316,4.5
1,44,305,4.5
1,45,306,4.5
1,47,297,4.5
1,48,299,4.5
1,59,137,4.5
1,129,150,4.5
1,130,152,4.5
1,133,114,4.5
1,134,112,4.5
1,135,496,4.5
1,136,300,4.5
1,137,358,4.5
1,139,104,4.5
1,140,481,4.5
1,141,478,4.5
1,143,474,4.5
1,144,472,4.5
1,145,473,4.5
1,150,467,4.5
1,151,322,4.5
1,152,105,4.5
1,153,317,4.5
1,154,411,4.5
1,156,400,4.5
1,157,379,4.5
1,159,369,4.5
1,160,361,4.5
1,161,361,4.5
1,163,354,4.5
1,165,352,4.5
1,166,351,4.5
1,167,350,4.5
1,168,352,4.5
1,169,350,4.5
1,170,347,4.5
1,171,354,4.5
1,172,350,4.5
1,173,350,4.5
1,174,345,4.5
1,175,352,4.5
1,176,350,4.5
1,177,347,4.5
1,178,355,4.5
1,179,354,4.5
1,0,1243,4.95
1,2,1192,4.95
1,3,1216,4.95
1,5,1192,4.95
1,6,1167,4.95
1,8,1069,4.95
1,9,965,4.95
1,11,875,4.95
1,12,807,4.95
1,14,738,4.95
1,15,679,4.95
1,17,632,4.95
1,18,587,4.95
1,19,584,4.95
1,20,554,4.95
1,21,526,4.95
1,22,524,4.95
1,23,492,4.95
1,25,467,4.95
1,26,433,4.95
1,28,419,4.95
1,29,404,4.95
1,31,391,4.95
1,32,376,4.95
1,34,364,4.95
1,35,355,4.95
1,37,345,4.95
1,38,340,4.95
1,40,327,4.95
1,41,319,4.95
1,42,318,4.95
1,43,312,4.95
1,44,305,4.95
1,46,298,4.95
1,47,296,4.95
1,58,136,4.95
1,59,137,4.95
1,61,137,4.95
1,127,130,4.95
1,128,129,4.95
1,129,129,4.95
1,130,129,4.95
1,132,121,4.95
1,133,114,4.95
1,134,116,4.95
1,135,112,4.95
1,136,110,4.95
1,137,107,4.95
1,138,106,4.95
1,139,110,4.95
1,140,102,4.95
1,141,106,4.95
1,165,356,4.95
1,167,346,4.95
1,168,342,4.95
1,170,340,4.95
1,171,339,4.95
1,172,339,4.95
1,173,337,4.95
1,174,336,4.95
1,175,336,4.95
1,176,333,4.95
1,177,337,4.95
1,178,339,4.95
1,179,347,4.95
1,0,1248,4.95
1,1,1246,4.95
1,2,1215,4.95
1,3,1208,4.95
1,4,1210,4.95
1,5,1181,4.95
1,6,1153,4.95
1,8,1066,4.95
1,9,962,4.95
1,11,868,4.95
1,12,808,4.95
1,13,791,4.95
1,14,736,4.95
1,16,670,4.95
1,17,629,4.95
1,18,586,4.95
1,19,581,4.95
1,20,552,4.95
1,22,522,4.95
1,23,491,4.95
1,25,465,4.95
1,26,434,4.95
1,27,430,4.95
1,28,418,4.95
1,30,406,4.95
1,32,377,4.95
1,33,377,4.95
1,34,362,4.95
1,35,354,4.95
1,36,353,4.95
1,37,344,4.95
1,38,341,4.95
1,39,337,4.95
1,41,321,4.95
1,44,304,4.95
1,45,305,4.95
1,48,296,4.95
1,61,138,4.95
1,130,115,4.95
1,131,113,4.95
1,132,109,4.95
1,134,106,4.95
1,135,101,4.95
1,164,360,4.95
1,165,350,4.95
1,166,349,4.95
1,167,344,4.95
1,168,341,4.95
1,171,338,4.95
1,174,335,4.95
1,175,335,4.95
1,177,338,4.95
1,178,342,4.95
1,179,352,4.95
1,0,1320,5.4
1,1,1282,5.4
1,2,1243,5.4
1,3,1287,5.4
1,4,1230,5.4
1,5,1110,5.4
1,7,972,5.4
1,8,847,5.4
1,9,824,5.4
1,10,798,5.4
1,11,772,5.4
1,12,785,5.4
1,13,720,5.4
1,14,668,5.4
1,15,665,5.4
1,16,612,5.4
1,18,559,5.4
1,19,555,5.4
1,21,517,5.4
1,22,486,5.4
1,23,466,5.4
1,24,447,5.4
1,25,442,5.4
1,26,432,5.4
1,27,423,5.4
1,28,408,5.4
1,29,407,5.4
1,30,392,5.4
1,31,384,5.4
1,32,381,5.4
1,33,368,5.4
1,34,357,5.4
1,35,353,5.4
1,36,346,5.4
1,37,338,5.4
1,38,334,5.4
1,39,326,5.4
1,40,321,5.4
1,41,315,5.4
1,42,313,5.4
1,43,312,5.4
1,44,306,5.4
1,45,305,5.4
1,46,286,5.4
1,47,280,5.4
1,48,278,5.4
1,49,273,5.4
1,50,276,5.4
1,51,270,5.4
1,52,267,5.4
1,53,265,5.4
1,54,263,5.4
1,55,266,5.4
1,56,261,5.4
1,57,264,5.4
1,124,111,5.4
1,125,112,5.4
1,161,1969,5.4
1,162,2088,5.4
1,163,1951,5.4
1,164,1982,5.4
1,165,1859,5.4
1,166,2021,5.4
1,167,1998,5.4
1,168,1938,5.4
1,169,2012,5.4
1,170,1992,5.4
1,171,1957,5.4
1,172,2006,5.4
1,173,2006,5.4
1,174,1987,5.4
1,175,1933,5.4
1,176,2006,5.4
1,177,1940,5.4
1,178,1946,5.4
1,179,2009,5.4
1,0,1285,5.4
1,1,1265,5.4
1,2,1246,5.4
1,3,1222,5.4
1,4,1178,5.4
1,5,1113,5.4
1,6,1071,5.4
1,7,975,5.4
1,8,869,5.4
1,9,820,5.4
1,10,776,5.4
1,11,751,5.4
1,12,729,5.4
1,13,698,5.4
1,14,686,5.4
1,15,647,5.4
1,16,580,5.4
1,17,550,5.4
1,18,553,5.4
1,19,525,5.4
1,20,498,5.4
1,21,480,5.4
1,22,483,5.4
1,23,448,5.4
1,24,445,5.4
1,25,443,5.4
1,26,435,5.4
1,27,426,5.4
1,28,415,5.4
1,29,405,5.4
1,30,388,5.4
1,31,385,5.4
1,32,376,5.4
1,33,366,5.4
1,34,362,5.4
1,35,351,5.4
1,36,340,5.4
1,37,339,5.4
1,39,322,5.4
1,40,323,5.4
1,41,318,5.4
1,42,314,5.4
1,43,309,5.4
1,44,307,5.4
1,46,295,5.4
1,48,274,5.4
1,50,271,5.4
1,51,268,5.4
1,53,268,5.4
1,54,266,5.4
1,56,267,5.4
1,124,106,5.4
1,157,1886,5.4
1,158,1836,5.4
1,159,1787,5.4
1,160,1968,5.4
1,161,1921,5.4
1,162,1985,5.4
1,163,1965,5.4
1,164,1959,5.4
1,165,1953,5.4
1,166,1948,5.4
1,167,1944,5.4
1,168,1941,5.4
1,169,1937,5.4
1,170,1939,5.4
1,171,1935,5.4
1,172,1933,5.4
1,173,1934,5.4
1,174,1934,5.4
1,175,1935,5.4
1,176,1925,5.4
1,177,1850,5.4
1,178,1904,5.4
1,179,1922,5.4
1,0,1291,5.8500000000000005
1,1,1269,5.8500000000000005
1,2,1245,5.8500000000000005
1,3,1228,5.8500000000000005
1,4,1195,5.8500000000000005
1,5,1119,5.8500000000000005
1,6,1062,5.8500000000000005
1,7,1012,5.8500000000000005
1,8,930,5.8500000000000005
1,9,830,5.8500000000000005
1,10,774,5.8500000000000005
1,11,752,5.8500000000000005
1,12,737,5.8500000000000005
1,13,720,5.8500000000000005
1,14,682,5.8500000000000005
1,15,652,5.8500000000000005
1,16,593,5.8500000000000005
1,17,573,5.8500000000000005
1,18,558,5.8500000000000005
1,19,555,5.8500000000000005
1,20,533,5.8500000000000005
1,21,477,5.8500000000000005
1,22,481,5.8500000000000005
1,23,472,5.8500000000000005
1,24,457,5.8500000000000005
1,25,443,5.8500000000000005
1,26,440,5.8500000000000005
1,27,420,5.8500000000000005
1,28,416,5.8500000000000005
1,29,407,5.8500000000000005
1,30,396,5.8500000000000005
1,31,387,5.8500000000000005
1,32,379,5.8500000000000005
1,33,369,5.8500000000000005
1,34,362,5.8500000000000005
1,35,350,5.8500000000000005
1,36,346,5.8500000000000005
1,37,337,5.8500000000000005
1,38,334,5.8500000000000005
1,39,327,5.8500000000000005
1,40,321,5.8500000000000005
1,41,318,5.8500000000000005
1,42,311,5.8500000000000005
1,43,308,5.8500000000000005
1,44,306,5.8500000000000005
1,45,304,5.8500000000000005
1,46,300,5.8500000000000005
1,47,292,5.8500000000000005
1,48,280,5.8500000000000005
1,49,269,5.8500000000000005
1,50,266,5.8500000000000005
1,51,265,5.8500000000000005
1,52,264,5.8500000000000005
1,53,263,5.8500000000000005
1,54,263,5.8500000000000005
1,55,263,5.8500000000000005
1,56,263,5.8500000000000005
1,57,265,5.8500000000000005
1,126,104,5.8500000000000005
1,128,102,5.8500000000000005
1,165,2072,5.8500000000000005
1,166,2052,5.8500000000000005
1,167,2006,5.8500000000000005
1,168,1963,5.8500000000000005
1,169,1954,5.8500000000000005
1,170,1953,5.8500000000000005
1,171,1951,5.8500000000000005
1,172,1950,5.8500000000000005
1,173,1950,5.8500000000000005
1,174,1951,5.8500000000000005
1,175,1950,5.8500000000000005
1,176,1955,5.8500000000000005
1,177,1893,5.8500000000000005
1,178,1899,5.8500000000000005
1,179,1955,5.8500000000000005
1,0,1315,5.8500000000000005
1,2,1273,5.8500000000000005
1,3,1239,5.8500000000000005
1,4,1170,5.8500000000000005
1,5,1181,5.8500000000000005
1,6,1044,5.8500000000000005
1,8,879,5.8500000000000005
1,9,808,5.8500000000000005
1,11,783,5.8500000000000005
1,12,744,5.8500000000000005
1,14,681,5.8500000000000005
1,15,636,5.8500000000000005
1,16,632,5.8500000000000005
1,17,564,5.8500000000000005
1,18,550,5.8500000000000005
1,19,557,5.8500000000000005
1,20,529,5.8500000000000005
1,21,508,5.8500000000000005
1,22,486,5.8500000000000005
1,23,470,5.8500000000000005
1,25,440,5.8500000000000005
1,26,432,5.8500000000000005
1,28,418,5.8500000000000005
1,29,402,5.8500000000000005
1,32,374,5.8500000000000005
1,34,361,5.8500000000000005
1,35,349,5.8500000000000005
1,37,340,5.8500000000000005
1,38,329,5.8500000000000005
1,39,328,5.8500000000000005
1,41,313,5.8500000000000005
1,42,313,5.8500000000000005
1,43,305,5.8500000000000005
1,44,301,5.8500000000000005
1,46,297,5.8500000000000005
1,47,295,5.8500000000000005
1,49,272,5.8500000000000005
1,50,267,5.8500000000000005
1,51,267,5.8500000000000005
1,52,265,5.8500000000000005
1,53,265,5.8500000000000005
1,54,260,5.8500000000000005
1,56,262,5.8500000000000005
1,125,107,5.8500000000000005
1,127,103,5.8500000000000005
1,128,105,5.8500000000000005
1,130,102,5.8500000000000005
1,131,100,5.8500000000000005
1,166,2105,5.8500000000000005
1,167,2022,5.8500000000000005
1,168,2042,5.8500000000000005
1,169,2015,5.8500000000000005
1,170,1997,5.8500000000000005
1,171,1948,5.8500000000000005
1,172,2012,5.8500000000000005
1,173,1993,5.8500000000000005
1,174,1953,5.8500000000000005
1,175,1983,5.8500000000000005
1,176,2013,5.8500000000000005
1,177,1920,5.8500000000000005
1,178,1953,5.8500000000000005
1,179,2020,5.8500000000000005
1,0,1298,6.3
1,2,1265,6.3
1,3,1236,6.3
1,4,1183,6.3
1,5,1193,6.3
1,6,1052,6.3
1,7,948,6.3
1,8,860,6.3
1,9,796,6.3
1,11,781,6.3
1,12,742,6.3
1,14,684,6.3
1,15,640,6.3
1,17,568,6.3
1,18,563,6.3
1,19,532,6.3
1,20,530,6.3
1,21,508,6.3
1,22,479,6.3
1,23,480,6.3
1,24,443,6.3
1,25,435,6.3
1,26,431,6.3
1,27,420,6.3
1,28,417,6.3
1,29,402,6.3
1,30,388,6.3
1,31,387,6.3
1,32,376,6.3
1,33,366,6.3
1,34,361,6.3
1,35,348,6.3
1,36,342,6.3
1,37,341,6.3
1,38,332,6.3
1,39,324,6.3
1,40,320,6.3
1,41,315,6.3
1,42,309,6.3
1,43,304,6.3
1,44,303,6.3
1,46,299,6.3
1,47,284,6.3
1,49,275,6.3
1,50,270,6.3
1,51,268,6.3
1,52,265,6.3
1,53,265,6.3
1,54,267,6.3
1,55,261,6.3
1,56,267,6.3
1,124,124,6.3
1,125,112,6.3
1,127,111,6.3
1,128,109,6.3
1,129,106,6.3
1,130,108,6.3
1,131,102,6.3
1,132,103,6.3
1,133,102,6.3
1,135,102,6.3
1,136,101,6.3
1,166,2122,6.3
1,167,2074,6.3
1,168,2021,6.3
1,169,1993,6.3
1,170,1960,6.3
1,171,1995,6.3
1,172,1986,6.3
1,173,1993,6.3
1,174,1954,6.3
1,175,1981,6.3
1,176,1978,6.3
1,177,1806,6.3
1,178,1966,6.3
1,179,1995,6.3
1,0,1684,6.3
1,1,1576,6.3
1,2,1383,6.3
1,3,1355,6.3
1,4,1267,6.3
1,5,1148,6.3
1,6,1125,6.3
1,7,1016,6.3
1,9,877,6.3
1,10,801,6.3
1,11,785,6.3
1,12,748,6.3
1,13,714,6.3
1,14,675,6.3
1,15,658,6.3
1,16,626,6.3
1,17,596,6.3
1,18,584,6.3
1,19,550,6.3
1,20,531,6.3
1,21,485,6.3
1,22,480,6.3
1,23,474,6.3
1,24,468,6.3
1,25,455,6.3
1,26,444,6.3
1,27,423,6.3
1,28,410,6.3
1,29,403,6.3
1,30,386,6.3
1,31,381,6.3
1,32,377,6.3
1,33,370,6.3
1,34,358,6.3
1,35,354,6.3
1,36,343,6.3
1,37,337,6.3
1,40,318,6.3
1,41,314,6.3
1,42,306,6.3
1,44,298,6.3
1,45,292,6.3
1,46,292,6.3
1,47,289,6.3
1,48,290,6.3
1,49,289,6.3
1,50,277,6.3
1,51,266,6.3
1,52,266,6.3
1,53,267,6.3
1,54,269,6.3
1,55,270,6.3
1,60,138,6.3
1,125,116,6.3
1,126,113,6.3
1,127,114,6.3
1,128,114,6.3
1,129,112,6.3
1,130,112,6.3
1,131,110,6.3
1,132,109,6.3
1,133,110,6.3
1,134,108,6.3
1,135,106,6.3
1,136,106,6.3
1,137,103,6.3
1,138,102,6.3
1,140,100,6.3
1,167,2162,6.3
1,169,2098,6.3
1,170,2071,6.3
1,171,2051,6.3
1,172,2069,6.3
1,173,2076,6.3
1,174,2071,6.3
1,175,2061,6.3
1,176,2085,6.3
1,177,2081,6.3
1,178,2068,6.3
1,179,2091,6.3
1,0,2014,6.75
1,1,1428,6.75
1,3,1348,6.75
1,4,1273,6.75
1,6,1139,6.75
1,7,984,6.75
1,9,893,6.75
1,10,804,6.75
1,12,747,6.75
1,13,683,6.75
1,14,681,6.75
1,15,651,6.75
1,16,617,6.75
1,17,611,6.75
1,18,577,6.75
1,19,548,6.75
1,20,537,6.75
1,21,484,6.75
1,23,478,6.75
1,24,465,6.75
1,26,445,6.75
1,27,420,6.75
1,29,393,6.75
1,30,387,6.75
1,32,375,6.75
1,33,364,6.75
1,35,353,6.75
1,36,344,6.75
1,38,333,6.75
1,39,322,6.75
1,41,312,6.75
1,42,306,6.75
1,44,299,6.75
1,45,295,6.75
1,47,289,6.75
1,48,287,6.75
1,50,285,6.75
1,51,285,6.75
1,52,275,6.75
1,53,265,6.75
1,54,267,6.75
1,55,272,6.75
1,124,116,6.75
1,126,114,6.75
1,127,113,6.75
1,129,112,6.75
1,130,111,6.75
1,131,110,6.75
1,132,109,6.75
1,133,108,6.75
1,134,106,6.75
1,135,105,6.75
1,137,102,6.75
1,138,102,6.75
1,166,1594,6.75
1,167,1631,6.75
1,169,1868,6.75
1,170,2137,6.75
1,171,2128,6.75
1,173,2121,6.75
1,174,2111,6.75
1,176,2104,6.75
1,177,2099,6.75
1,178,2094,6.75
1,0,2010,6.75
1,1,1454,6.75
1,3,1358,6.75
1,4,1286,6.75
1,5,1158,6.75
1,6,1144,6.75
1,7,990,6.75
1,9,906,6.75
1,10,797,6.75
1,12,746,6.75
1,13,693,6.75
1,15,655,6.75
1,18,578,6.75
1,19,543,6.75
1,21,496,6.75
1,22,478,6.75
1,24,467,6.75
1,25,448,6.75
1,27,425,6.75
1,28,402,6.75
1,29,396,6.75
1,30,388,6.75
1,31,379,6.75
1,33,365,6.75
1,34,356,6.75
1,35,354,6.75
1,36,345,6.75
1,37,334,6.75
1,38,332,6.75
1,39,321,6.75
1,40,314,6.75
1,41,313,6.75
1,43,300,6.75
1,45,296,6.75
1,46,290,6.75
1,47,288,6.75
1,48,286,6.75
1,49,284,6.75
1,50,284,6.75
1,51,282,6.75
1,52,263,6.75
1,53,262,6.75
1,54,266,6.75
1,55,270,6.75
1,124,104,6.75
1,125,117,6.75
1,126,107,6.75
1,127,122,6.75
1,128,112,6.75
1,130,425,6.75
1,131,742,6.75
1,132,426,6.75
1,133,578,6.75
1,134,581,6.75
1,135,114,6.75
1,136,123,6.75
1,137,115,6.75
1,138,103,6.75
1,139,127,6.75
1,140,123,6.75
1,142,120,6.75
1,143,118,6.75
1,144,124,6.75
1,145,117,6.75
1,146,114,6.75
1,147,120,6.75
1,148,113,6.75
1,149,103,6.75
1,150,113,6.75
1,151,118,6.75
1,152,586,6.75
1,153,106,6.75
1,154,114,6.75
1,155,107,6.75
1,156,117,6.75
1,157,119,6.75
1,159,119,6.75
1,160,120,6.75
1,161,122,6.75
1,162,125,6.75
1,165,833,6.75
1,166,109,6.75
1,167,1584,6.75
1,168,112,6.75
1,169,772,6.75
1,170,1131,6.75
1,171,1132,6.75
1,172,117,6.75
1,173,1428,6.75
1,174,2092,6.75
1,175,114,6.75
1,176,1102,6.75
1,177,2080,6.75
1,178,2073,6.75
1,179,2107,6.75
1,2,1427,7.2
1,4,1302,7.2
1,5,1171,7.2
1,7,1058,7.2
1,8,943,7.2
1,10,800,7.2
1,11,781,7.2
1,13,729,7.2
1,14,677,7.2
1,16,636,7.2
1,17,595,7.2
1,19,560,7.2
1,20,523,7.2
1,22,481,7.2
1,23,474,7.2
1,25,455,7.2
1,26,433,7.2
1,27,430,7.2
1,28,401,7.2
1,30,389,7.2
1,31,383,7.2
1,32,375,7.2
1,33,374,7.2
1,34,362,7.2
1,36,348,7.2
1,37,336,7.2
1,39,327,7.2
1,40,318,7.2
1,42,309,7.2
1,43,303,7.2
1,44,297,7.2
1,45,298,7.2
1,46,291,7.2
1,47,287,7.2
1,48,288,7.2
1,49,284,7.2
1,50,284,7.2
1,53,264,7.2
1,55,267,7.2
1,129,1180,7.2
1,130,1174,7.2
1,131,1157,7.2
1,132,1090,7.2
1,134,1056,7.2
1,135,1076,7.2
1,136,1244,7.2
1,138,1302,7.2
1,139,1342,7.2
1,140,1379,7.2
1,141,1381,7.2
1,142,1430,7.2
1,143,1470,7.2
1,144,1514,7.2
1,145,1515,7.2
1,150,1589,7.2
1,151,1561,7.2
1,152,512,7.2
1,153,1141,7.2
1,154,1281,7.2
1,156,1267,7.2
1,157,1256,7.2
1,158,1474,7.2
1,159,1471,7.2
1,160,1462,7.2
1,161,1503,7.2
1,162,1542,7.2
1,163,1533,7.2
1,164,1607,7.2
1,165,1603,7.2
1,166,1549,7.2
1,167,1331,7.2
1,168,1808,7.2
1,169,1560,7.2
1,170,1715,7.2
1,171,2128,7.2
1,172,2116,7.2
1,173,2107,7.2
1,174,2107,7.2
1,175,2100,7.2
1,176,2094,7.2
1,177,2091,7.2
1,178,2086,7.2
1,179,2081,7.2
1,1,1496,7.2
1,2,1412,7.2
1,4,1305,7.2
1,5,1168,7.2
1,7,1050,7.2
1,8,942,7.2
1,10,832,7.2
1,11,790,7.2
1,13,726,7.2
1,14,676,7.2
1,16,634,7.2
1,17,594,7.2
1,19,562,7.2
1,21,521,7.2
1,22,490,7.2
1,24,476,7.2
1,27,434,7.2
1,28,396,7.2
1,31,384,7.2
1,33,373,7.2
1,37,337,7.2
1,39,326,7.2
1,40,317,7.2
1,43,302,7.2
1,45,296,7.2
1,46,290,7.2
1,48,287,7.2
1,49,283,7.2
1,52,274,7.2
1,54,264,7.2
1,129,1187,7.2
1,130,1184,7.2
1,131,1182,7.2
1,132,1153,7.2
1,134,1113,7.2
1,135,1100,7.2
1,137,1099,7.2
1,138,1213,7.2
1,139,1344,7.2
1,140,1381,7.2
1,142,1434,7.2
1,143,1471,7.2
1,145,1516,7.2
1,149,578,7.2
1,150,1065,7.2
1,152,539,7.2
1,153,544,7.2
1,154,559,7.2
1,155,517,7.2
1,156,547,7.2
1,157,542,7.2
1,158,558,7.2
1,159,528,7.2
1,160,535,7.2
1,161,529,7.2
1,162,507,7.2
1,163,500,7.2
1,164,504,7.2
1,165,470,7.2
1,166,476,7.2
1,167,485,7.2
1,169,478,7.2
1,170,480,7.2
1,171,1313,7.2
1,172,1291,7.2
1,173,484,7.2
1,174,1028,7.2
1,175,1305,7.2
1,176,1284,7.2
1,177,477,7.2
1,178,1555,7.2
1,179,2082,7.2
1,0,2009,7.65
1,1,1428,7.65
1,2,1432,7.65
1,3,1326,7.65
1,4,1251,7.65
1,5,1236,7.65
1,6,1137,7.65
1,7,979,7.65
1,8,966,7.65
1,9,876,7.65
1,10,802,7.65
1,11,795,7.65
1,12,742,7.65
1,13,686,7.65
1,14,687,7.65
1,15,649,7.65
1,16,614,7.65
1,17,611,7.65
1,18,575,7.65
1,20,533,7.65
1,21,492,7.65
1,23,479,7.65
1,24,464,7.65
1,26,445,7.65
1,27,413,7.65
1,29,396,7.65
1,30,390,7.65
1,32,376,7.65
1,33,364,7.65
1,35,353,7.65
1,36,343,7.65
1,38,333,7.65
1,39,322,7.65
1,41,312,7.65
1,42,306,7.65
1,44,299,7.65
1,45,295,7.65
1,47,287,7.65
1,48,284,7.65
1,49,284,7.65
1,50,283,7.65
1,51,280,7.65
1,53,262,7.65
1,54,265,7.65
1,129,489,7.65
1,130,479,7.65
1,131,455,7.65
1,132,467,7.65
1,133,447,7.65
1,134,422,7.65
1,135,443,7.65
1,136,433,7.65
1,137,421,7.65
1,138,411,7.65
