Quality,Angle (degrees),Distance (mm),Rotation
1,42,173,0.0
1,48,153,0.0
1,49,148,0.0
1,50,146,0.0
1,133,162,0.0
1,139,182,0.0
1,142,193,0.0
1,143,210,0.0
1,146,259,0.0
1,149,282,0.0
1,150,279,0.0
1,154,331,0.0
1,156,345,0.0
1,157,343,0.0
1,158,353,0.0
1,160,354,0.0
1,161,350,0.0
1,162,354,0.0
1,164,365,0.0
1,168,537,0.0
1,169,604,0.0
1,6,820,0.0
1,7,779,0.0
1,9,660,0.0
1,11,472,0.0
1,16,342,0.0
1,20,224,0.0
1,21,214,0.0
1,23,215,0.0
1,26,218,0.0
1,30,188,0.0
1,31,191,0.0
1,33,212,0.0
1,37,192,0.0
1,40,178,0.0
1,45,160,0.0
1,46,161,0.0
1,48,158,0.0
1,49,151,0.0
1,134,163,0.0
1,135,168,0.0
1,139,180,0.0
1,142,194,0.0
1,143,200,0.0
1,146,264,0.0
1,150,290,0.0
1,151,298,0.0
1,152,260,0.0
1,153,296,0.0
1,155,345,0.0
1,156,354,0.0
1,157,300,0.0
1,158,350,0.0
1,159,351,0.0
1,160,356,0.0
1,163,358,0.0
1,164,363,0.0
1,165,374,0.0
1,168,515,0.0
1,170,582,0.0
1,171,578,0.0
1,172,576,0.0
1,7,828,0.0
1,8,706,0.0
1,9,654,0.0
1,11,474,0.0
1,12,462,0.0
1,15,390,0.0
1,16,341,0.0
1,19,216,0.0
1,21,216,0.0
1,25,205,0.0
1,27,204,0.0
1,29,198,0.0
1,30,154,0.0
1,39,183,0.0
1,40,179,0.0
1,48,159,0.0
1,49,147,0.0
1,131,158,0.0
1,144,246,0.0
1,145,250,0.0
1,148,272,0.0
1,154,338,0.0
1,157,362,0.0
1,158,351,0.0
1,161,353,0.0
1,163,356,0.0
1,165,372,0.0
1,167,512,0.0
1,168,514,0.0
1,170,581,0.0
1,174,568,0.0
1,6,840,0.0
1,8,707,0.0
1,12,461,0.0
1,14,424,0.0
1,26,211,0.0
1,27,229,0.0
1,28,206,0.0
1,30,162,0.0
1,31,197,0.0
1,32,210,0.0
1,43,169,0.0
1,48,154,0.0
1,49,150,0.0
1,52,149,0.0
1,129,151,0.0
1,143,211,0.0
1,144,245,0.0
1,149,280,0.0
1,150,282,0.0
1,153,266,0.0
1,155,332,0.0
1,157,324,0.0
1,169,545,0.0
1,170,580,0.0
1,175,567,0.0
1,5,820,0.0
1,8,720,0.0
1,9,644,0.0
1,11,460,0.0
1,14,451,0.0
1,26,213,0.0
1,28,205,0.0
1,30,163,0.0
1,32,217,0.0
1,33,210,0.0
1,34,205,0.0
1,40,181,0.0
1,41,177,0.0
1,50,148,0.0
1,143,216,0.0
1,146,256,0.0
1,153,282,0.0
1,156,352,0.0
1,157,322,0.0
1,158,341,0.0
1,167,511,0.0
1,168,516,0.0
1,172,578,0.0
1,7,818,0.0
1,8,708,0.0
1,9,647,0.0
1,12,472,0.0
1,17,346,0.0
1,24,213,0.0
1,30,156,0.0
1,32,216,0.0
1,47,159,0.0
1,131,157,0.0
1,143,212,0.0
1,144,240,0.0
1,146,261,0.0
1,147,272,0.0
1,150,291,0.0
1,152,261,0.0
1,156,318,0.0
1,157,340,0.0
1,174,570,0.0
1,179,552,0.0
1,6,816,0.0
1,7,788,0.0
1,8,726,0.0
1,12,458,0.0
1,17,352,0.0
1,32,209,0.0
1,36,197,0.0
1,143,201,0.0
1,145,252,0.0
1,150,288,0.0
1,151,274,0.0
1,152,264,0.0
1,153,326,0.0
1,155,343,0.0
1,158,339,0.0
1,159,358,0.0
1,164,366,0.0
1,169,573,0.0
1,170,584,0.0
1,171,579,0.0
1,6,812,0.0
1,7,815,0.0
1,8,712,0.0
1,9,653,0.0
1,11,462,0.0
1,17,345,0.0
1,19,222,0.0
1,21,218,0.0
1,27,202,0.0
1,39,185,0.0
1,44,167,0.0
1,48,156,0.0
1,142,192,0.0
1,153,298,0.0
1,155,346,0.0
1,157,314,0.0
1,165,370,0.0
1,168,518,0.0
1,6,814,0.0
1,7,838,0.0
1,9,648,0.0
1,11,470,0.0
1,24,209,0.0
1,27,228,0.0
1,30,164,0.0
1,31,194,0.0
1,32,208,0.0
1,47,154,0.0
1,48,155,0.0
1,49,152,0.0
1,142,196,0.0
1,143,208,0.0
1,144,238,0.0
1,146,262,0.0
1,150,292,0.0
1,154,330,0.0
1,157,338,0.0
1,158,344,0.0
1,176,561,0.0
1,7,833,0.0
1,8,738,0.0
1,9,636,0.0
1,15,384,0.0
1,17,349,0.0
1,26,220,0.0
1,48,150,0.0
1,153,294,0.0
1,154,333,0.0
1,157,344,0.0
1,160,352,0.0
1,166,511,0.0
1,167,514,0.0
1,173,571,0.0
1,178,555,0.0
1,179,555,0.0
1,7,789,0.0
1,10,598,0.0
1,27,237,0.0
1,53,151,0.0
1,143,206,0.0
1,144,236,0.0
1,157,365,0.0
1,163,359,0.0
1,168,521,0.0
1,169,547,0.0
1,170,583,0.0
1,7,836,0.0
1,9,668,0.0
1,23,216,0.0
1,26,219,0.0
1,30,189,0.0
1,51,148,0.0
1,128,152,0.0
1,143,202,0.0
1,157,348,0.0
1,165,373,0.0
1,168,539,0.0
1,7,834,0.0
1,8,711,0.0
1,10,594,0.0
1,11,476,0.0
1,12,456,0.0
1,13,416,0.0
1,15,382,0.0
1,17,351,0.0
1,23,212,0.0
1,27,236,0.0
1,47,158,0.0
1,132,160,0.0
1,150,283,0.0
1,153,328,0.0
1,156,337,0.0
1,157,350,0.0
1,161,351,0.0
1,167,524,0.0
1,168,529,0.0
1,169,600,0.0
1,7,835,0.0
1,8,704,0.0
1,36,195,0.0
1,52,151,0.0
1,153,311,0.0
1,168,538,0.0
1,171,575,0.0
1,6,808,0.0
1,7,824,0.0
1,8,719,0.0
1,9,662,0.0
1,11,466,0.0
1,22,212,0.0
1,29,200,0.0
1,35,203,0.0
1,45,164,0.0
1,47,155,0.0
1,50,144,0.0
1,142,197,0.0
1,143,220,0.0
1,150,286,0.0
1,155,347,0.0
1,156,316,0.0
1,163,361,0.0
1,164,361,0.0
1,168,510,0.0
1,7,810,0.0
1,9,676,0.0
1,11,458,0.0
1,17,344,0.0
1,20,220,0.0
1,21,217,0.0
1,25,207,0.0
1,26,207,0.0
1,28,209,0.0
1,30,190,0.0
1,31,193,0.0
1,153,310,0.0
1,157,325,0.0
1,159,352,0.0
1,171,577,0.0
1,8,710,0.0
1,24,214,0.0
1,30,138,0.0
1,144,247,0.0
1,150,284,0.0
1,156,335,0.0
1,157,345,0.0
1,167,509,0.0
1,168,513,0.0
1,5,828,0.0
1,7,771,0.0
1,8,709,0.0
1,9,618,0.0
1,12,459,0.0
1,14,456,0.0
1,15,387,0.0
1,16,347,0.0
1,17,353,0.0
1,27,206,0.0
1,34,208,0.0
1,148,284,0.0
1,149,284,0.0
1,150,287,0.0
1,157,355,0.0
1,158,359,0.0
1,168,554,0.0
1,8,703,0.0
1,9,672,0.0
1,12,463,0.0
1,27,238,0.0
1,33,214,0.0
1,38,190,0.0
1,143,207,0.0
1,153,324,0.0
1,156,357,0.0
1,165,444,0.0
1,167,513,0.0
1,5,830,0.0
1,6,815,0.0
1,8,702,0.0
1,9,612,0.0
1,12,468,0.0
1,15,388,0.0
1,27,256,0.0
1,37,190,0.0
1,50,149,0.0
1,137,175,0.0
1,151,282,0.0
1,157,346,0.0
1,165,442,0.0
1,7,794,0.0
1,8,686,0.0
1,12,470,0.0
1,14,450,0.0
1,32,202,0.0
1,143,217,0.0
1,156,342,0.0
1,157,320,0.0
1,168,530,0.0
1,5,822,0.0
1,7,813,0.0
1,9,680,0.0
1,17,347,0.0
1,30,165,0.0
1,52,152,0.0
1,148,282,0.0
1,157,308,0.0
1,169,606,0.0
1,6,825,0.0
1,7,792,0.0
1,8,728,0.0
1,9,673,0.0
1,156,328,0.0
1,168,553,0.0
1,7,814,0.0
1,9,682,0.0
1,12,465,0.0
1,16,346,0.0
1,157,306,0.0
1,165,377,0.0
1,30,149,0.0
1,31,196,0.0
1,32,212,0.0
1,152,263,0.0
1,154,328,0.0
1,155,328,0.0
1,157,318,0.0
1,168,511,0.0
1,8,716,0.0
1,9,642,0.0
1,21,213,0.0
1,26,214,0.0
1,156,351,0.0
1,158,340,0.0
1,164,369,0.0
1,6,813,0.0
1,8,698,0.0
1,9,640,0.0
1,26,209,0.0
1,38,189,0.0
1,125,149,0.0
1,156,356,0.0
1,7,784,0.0
1,8,722,0.0
1,9,652,0.0
1,10,596,0.0
1,151,272,0.0
1,153,292,0.0
1,164,370,0.0
1,168,520,0.0
1,29,202,0.0
1,34,204,0.0
1,37,194,0.0
1,49,145,0.0
1,151,283,0.0
1,156,338,0.0
1,168,525,0.0
1,5,832,0.0
1,6,822,0.0
1,9,674,0.0
1,15,385,0.0
1,19,317,0.0
1,30,171,0.0
1,129,153,0.0
1,155,340,0.0
1,157,378,0.0
1,168,512,0.0
1,169,602,0.0
1,9,658,0.0
1,11,464,0.0
1,16,349,0.0
1,25,208,0.0
1,27,216,0.0
1,133,160,0.0
1,147,256,0.0
1,150,281,0.0
1,156,336,0.0
1,157,332,0.0
1,165,443,0.0
1,5,826,0.0
1,7,837,0.0
1,8,705,0.0
1,12,467,0.0
1,26,230,0.0
1,27,254,0.0
1,131,155,0.0
1,135,166,0.0
1,136,169,0.0
1,140,183,0.0
1,144,242,0.0
1,145,248,0.0
1,155,342,0.0
1,157,382,0.0
1,7,795,0.0
1,8,688,0.0
1,27,241,0.0
1,46,159,0.0
1,48,148,0.0
1,143,223,0.0
1,146,263,0.0
1,153,325,0.0
1,161,348,0.0
1,7,829,0.0
1,8,756,0.0
1,9,661,0.0
1,12,450,0.0
1,17,350,0.0
1,20,223,0.0
1,47,162,0.0
1,155,349,0.0
1,157,316,0.0
1,168,527,0.0
1,9,634,0.0
1,17,356,0.0
1,151,276,0.0
1,156,353,0.0
1,157,330,0.0
1,158,330,0.0
1,6,818,0.0
1,53,152,0.0
1,157,375,0.0
1,174,567,0.0
1,7,790,0.0
1,11,469,0.0
1,14,454,0.0
1,40,182,0.0
1,49,153,0.0
1,139,179,0.0
1,143,204,0.0
1,156,329,0.0
1,158,343,0.0
1,165,514,0.0
1,168,524,0.0
1,6,812,0.45
1,7,822,0.45
1,8,722,0.45
1,9,657,0.45
1,11,466,0.45
1,12,460,0.45
1,15,382,0.45
1,16,344,0.45
1,17,351,0.45
1,20,224,0.45
1,21,213,0.45
1,22,214,0.45
1,23,214,0.45
1,24,211,0.45
1,25,205,0.45
1,26,209,0.45
1,27,220,0.45
1,28,208,0.45
1,29,200,0.45
1,30,172,0.45
1,31,197,0.45
1,32,218,0.45
1,33,212,0.45
1,34,206,0.45
1,35,202,0.45
1,36,195,0.45
1,37,192,0.45
1,38,187,0.45
1,39,183,0.45
1,40,180,0.45
1,41,176,0.45
1,42,173,0.45
1,43,169,0.45
1,44,164,0.45
1,45,162,0.45
1,46,160,0.45
1,47,158,0.45
1,48,156,0.45
1,49,146,0.45
1,50,145,0.45
1,51,149,0.45
1,52,150,0.45
1,125,151,0.45
1,126,151,0.45
1,127,151,0.45
1,128,151,0.45
1,129,152,0.45
1,130,154,0.45
1,131,156,0.45
1,132,158,0.45
1,133,161,0.45
1,134,164,0.45
1,135,167,0.45
1,136,170,0.45
1,137,174,0.45
1,138,176,0.45
1,139,181,0.45
1,140,185,0.45
1,141,189,0.45
1,142,195,0.45
1,143,211,0.45
1,144,245,0.45
1,145,252,0.45
1,146,258,0.45
1,149,284,0.45
1,150,290,0.45
1,152,263,0.45
1,154,332,0.45
1,155,345,0.45
1,156,319,0.45
1,157,338,0.45
1,158,352,0.45
1,159,352,0.45
1,160,353,0.45
1,161,351,0.45
1,162,354,0.45
1,163,355,0.45
1,164,362,0.45
1,166,510,0.45
1,167,511,0.45
1,170,581,0.45
1,172,576,0.45
1,174,569,0.45
1,175,564,0.45
1,176,563,0.45
1,177,559,0.45
1,178,556,0.45
1,179,553,0.45
1,6,810,0.45
1,8,729,0.45
1,11,454,0.45
1,19,216,0.45
1,23,215,0.45
1,24,214,0.45
1,25,207,0.45
1,26,207,0.45
1,27,256,0.45
1,28,209,0.45
1,30,163,0.45
1,31,193,0.45
1,32,220,0.45
1,33,210,0.45
1,34,208,0.45
1,35,200,0.45
1,36,194,0.45
1,38,186,0.45
1,39,184,0.45
1,40,179,0.45
1,41,174,0.45
1,43,168,0.45
1,44,166,0.45
1,45,161,0.45
1,47,160,0.45
1,48,146,0.45
1,49,150,0.45
1,50,146,0.45
1,51,148,0.45
1,124,148,0.45
1,126,150,0.45
1,132,159,0.45
1,133,162,0.45
1,134,165,0.45
1,135,168,0.45
1,137,173,0.45
1,138,177,0.45
1,142,193,0.45
1,143,200,0.45
1,144,246,0.45
1,146,262,0.45
1,149,282,0.45
1,150,283,0.45
1,151,298,0.45
1,152,262,0.45
1,153,314,0.45
1,154,333,0.45
1,155,344,0.45
1,156,352,0.45
1,157,322,0.45
1,158,354,0.45
1,159,354,0.45
1,160,355,0.45
1,161,350,0.45
1,162,352,0.45
1,163,357,0.45
1,164,363,0.45
1,165,371,0.45
1,167,510,0.45
1,168,518,0.45
1,169,600,0.45
1,170,580,0.45
1,171,578,0.45
1,173,573,0.45
1,175,565,0.45
1,176,562,0.45
1,6,817,0.45
1,7,833,0.45
1,9,666,0.45
1,12,468,0.45
1,20,222,0.45
1,21,214,0.45
1,23,213,0.45
1,24,210,0.45
1,27,229,0.45
1,29,198,0.45
1,30,190,0.45
1,31,196,0.45
1,32,214,0.45
1,33,213,0.45
1,34,205,0.45
1,35,204,0.45
1,36,196,0.45
1,37,190,0.45
1,38,189,0.45
1,39,182,0.45
1,42,172,0.45
1,43,170,0.45
1,46,161,0.45
1,48,160,0.45
1,124,149,0.45
1,129,151,0.45
1,130,153,0.45
1,131,157,0.45
1,133,164,0.45
1,134,163,0.45
1,135,166,0.45
1,137,175,0.45
1,138,179,0.45
1,139,180,0.45
1,140,184,0.45
1,141,188,0.45
1,142,196,0.45
1,143,220,0.45
1,144,244,0.45
1,145,250,0.45
1,146,264,0.45
1,149,280,0.45
1,150,284,0.45
1,152,260,0.45
1,154,329,0.45
1,155,334,0.45
1,157,300,0.45
1,159,353,0.45
1,162,353,0.45
1,163,361,0.45
1,165,373,0.45
1,166,508,0.45
1,168,515,0.45
1,173,571,0.45
1,174,571,0.45
1,175,566,0.45
1,178,557,0.45
1,179,552,0.45
1,6,816,0.45
1,7,827,0.45
1,8,700,0.45
1,9,648,0.45
1,12,459,0.45
1,15,388,0.45
1,21,220,0.45
1,23,216,0.45
1,25,206,0.45
1,27,204,0.45
1,31,192,0.45
1,33,211,0.45
1,35,199,0.45
1,41,175,0.45
1,46,162,0.45
1,48,158,0.45
1,49,148,0.45
1,124,147,0.45
1,125,150,0.45
1,141,190,0.45
1,142,192,0.45
1,145,253,0.45
1,146,257,0.45
1,149,283,0.45
1,152,264,0.45
1,153,312,0.45
1,154,335,0.45
1,156,353,0.45
1,157,323,0.45
1,158,353,0.45
1,168,523,0.45
1,169,604,0.45
1,173,574,0.45
1,174,568,0.45
1,175,563,0.45
1,178,555,0.45
1,179,554,0.45
1,5,832,0.45
1,6,820,0.45
1,7,810,0.45
1,8,692,0.45
1,9,674,0.45
1,12,466,0.45
1,19,218,0.45
1,20,221,0.45
1,21,212,0.45
1,26,208,0.45
1,27,242,0.45
1,31,202,0.45
1,36,197,0.45
1,38,190,0.45
1,47,159,0.45
1,49,151,0.45
1,50,148,0.45
1,52,149,0.45
1,133,163,0.45
1,138,178,0.45
1,143,222,0.45
1,145,251,0.45
1,146,263,0.45
1,150,285,0.45
1,153,325,0.45
1,155,337,0.45
1,157,303,0.45
1,163,359,0.45
1,164,361,0.45
1,165,420,0.45
1,167,514,0.45
1,168,514,0.45
1,169,606,0.45
1,177,558,0.45
1,7,807,0.45
1,8,724,0.45
1,9,644,0.45
1,12,456,0.45
1,16,350,0.45
1,17,356,0.45
1,26,219,0.45
1,27,239,0.45
1,30,162,0.45
1,32,219,0.45
1,35,201,0.45
1,37,193,0.45
1,38,188,0.45
1,42,174,0.45
1,48,152,0.45
1,136,171,0.45
1,137,172,0.45
1,142,194,0.45
1,143,201,0.45
1,146,256,0.45
1,150,289,0.45
1,151,296,0.45
1,154,336,0.45
1,155,346,0.45
1,157,342,0.45
1,158,357,0.45
1,160,354,0.45
1,161,352,0.45
1,165,514,0.45
1,167,513,0.45
1,168,561,0.45
1,170,583,0.45
1,171,579,0.45
1,7,840,0.45
1,8,712,0.45
1,9,606,0.45
1,15,378,0.45
1,24,209,0.45
1,29,136,0.45
1,31,195,0.45
1,32,209,0.45
1,47,157,0.45
1,143,207,0.45
1,144,238,0.45
1,145,249,0.45
1,146,260,0.45
1,150,292,0.45
1,151,280,0.45
1,155,347,0.45
1,156,360,0.45
1,157,350,0.45
1,158,348,0.45
1,161,349,0.45
1,164,364,0.45
1,165,372,0.45
1,166,509,0.45
1,168,521,0.45
1,169,547,0.45
1,171,576,0.45
1,172,575,0.45
1,5,822,0.45
1,6,814,0.45
1,7,834,0.45
1,8,694,0.45
1,9,678,0.45
1,11,474,0.45
1,14,452,0.45
1,20,220,0.45
1,21,215,0.45
1,27,254,0.45
1,30,164,0.45
1,31,190,0.45
1,32,215,0.45
1,37,191,0.45
1,40,178,0.45
1,44,165,0.45
1,45,163,0.45
1,49,149,0.45
1,50,147,0.45
1,143,231,0.45
1,144,243,0.45
1,147,272,0.45
1,152,261,0.45
1,153,296,0.45
1,160,357,0.45
1,163,358,0.45
1,168,529,0.45
1,173,572,0.45
1,175,567,0.45
1,177,557,0.45
1,6,831,0.45
1,8,723,0.45
1,10,594,0.45
1,12,455,0.45
1,17,352,0.45
1,31,194,0.45
1,32,210,0.45
1,48,157,0.45
1,144,239,0.45
1,151,274,0.45
1,155,342,0.45
1,156,354,0.45
1,157,344,0.45
1,158,341,0.45
1,160,356,0.45
1,163,356,0.45
1,168,520,0.45
1,169,548,0.45
1,170,586,0.45
1,172,577,0.45
1,176,561,0.45
1,7,838,0.45
1,8,709,0.45
1,13,420,0.45
1,17,354,0.45
1,21,216,0.45
1,23,210,0.45
1,24,215,0.45
1,28,210,0.45
1,30,150,0.45
1,34,207,0.45
1,36,198,0.45
1,39,185,0.45
1,44,167,0.45
1,130,155,0.45
1,131,155,0.45
1,135,169,0.45
1,136,169,0.45
1,139,182,0.45
1,140,186,0.45
1,141,187,0.45
1,143,218,0.45
1,145,248,0.45
1,146,259,0.45
1,148,282,0.45
1,150,287,0.45
1,153,311,0.45
1,156,342,0.45
1,157,364,0.45
1,158,355,0.45
1,164,365,0.45
1,167,532,0.45
1,169,602,0.45
1,170,582,0.45
1,6,815,0.45
1,7,832,0.45
1,9,656,0.45
1,11,468,0.45
1,27,203,0.45
1,29,196,0.45
1,31,191,0.45
1,34,204,0.45
1,37,194,0.45
1,40,181,0.45
1,47,162,0.45
1,48,153,0.45
1,52,151,0.45
1,124,150,0.45
1,133,160,0.45
1,136,172,0.45
1,142,198,0.45
1,143,198,0.45
1,146,254,0.45
1,149,281,0.45
1,150,293,0.45
1,155,348,0.45
1,158,346,0.45
1,159,350,0.45
1,165,376,0.45
1,166,511,0.45
1,167,509,0.45
1,168,526,0.45
1,174,570,0.45
1,176,560,0.45
1,5,828,0.45
1,9,688,0.45
1,14,450,0.45
1,30,155,0.45
1,31,198,0.45
1,32,211,0.45
1,41,178,0.45
1,143,206,0.45
1,144,236,0.45
1,153,330,0.45
1,154,330,0.45
1,156,358,0.45
1,157,365,0.45
1,164,367,0.45
1,168,536,0.45
1,169,577,0.45
1,5,824,0.45
1,7,836,0.45
1,9,653,0.45
1,11,462,0.45
1,25,208,0.45
1,27,205,0.45
1,40,182,0.45
1,47,161,0.45
1,48,154,0.45
1,132,160,0.45
1,142,197,0.45
1,157,304,0.45
1,163,360,0.45
1,177,560,0.45
1,7,841,0.45
1,8,698,0.45
1,15,384,0.45
1,30,158,0.45
1,51,150,0.45
1,53,152,0.45
1,143,205,0.45
1,153,324,0.45
1,154,326,0.45
1,155,339,0.45
1,156,361,0.45
1,157,381,0.45
1,164,368,0.45
1,168,556,0.45
1,174,567,0.45
1,175,568,0.45
1,5,826,0.45
1,6,818,0.45
1,8,686,0.45
1,21,218,0.45
1,26,210,0.45
1,27,228,0.45
1,30,140,0.45
1,48,148,0.45
1,50,144,0.45
1,139,179,0.45
1,143,208,0.45
1,148,272,0.45
1,153,298,0.45
1,154,331,0.45
1,157,320,0.45
1,168,532,0.45
1,7,831,0.45
1,8,716,0.45
1,11,476,0.45
1,12,458,0.45
1,30,154,0.45
1,48,151,0.45
1,144,235,0.45
1,150,294,0.45
1,153,297,0.45
1,154,334,0.45
1,156,355,0.45
1,157,348,0.45
1,158,344,0.45
1,6,822,0.45
1,7,837,0.45
1,8,702,0.45
1,9,676,0.45
1,13,424,0.45
1,21,217,0.45
1,32,217,0.45
1,33,214,0.45
1,41,177,0.45
1,146,261,0.45
1,157,302,0.45
1,169,576,0.45
1,7,804,0.45
1,9,662,0.45
1,11,470,0.45
1,12,462,0.45
1,14,454,0.45
1,24,213,0.45
1,26,230,0.45
1,27,237,0.45
1,30,189,0.45
1,45,160,0.45
1,143,202,0.45
1,144,242,0.45
1,151,270,0.45
1,153,326,0.45
1,158,351,0.45
1,159,358,0.45
1,161,348,0.45
1,168,513,0.45
1,178,558,0.45
1,9,660,0.45
1,12,454,0.45
1,15,386,0.45
1,20,223,0.45
1,45,164,0.45
1,143,210,0.45
1,155,350,0.45
1,165,375,0.45
1,168,533,0.45
1,7,758,0.45
1,14,457,0.45
1,15,383,0.45
1,17,348,0.45
1,48,150,0.45
1,145,254,0.45
1,156,350,0.45
1,157,312,0.45
1,168,517,0.45
1,8,695,0.45
1,9,670,0.45
1,12,465,0.45
1,27,238,0.45
1,30,159,0.45
1,143,212,0.45
1,144,237,0.45
1,150,291,0.45
1,154,327,0.45
1,155,343,0.45
1,8,745,0.45
1,10,600,0.45
1,26,206,0.45
1,39,186,0.45
1,44,168,0.45
1,49,144,0.45
1,144,247,0.45
1,151,297,0.45
1,154,337,0.45
1,157,346,0.45
1,168,546,0.45
1,9,668,0.45
1,12,470,0.45
1,14,451,0.45
1,30,173,0.45
1,49,152,0.45
1,156,332,0.45
1,160,351,0.45
1,165,374,0.45
1,168,512,0.45
1,7,843,0.45
1,8,718,0.45
1,13,418,0.45
1,14,458,0.45
1,15,385,0.45
1,29,169,0.45
1,33,209,0.45
1,143,214,0.45
1,150,286,0.45
1,155,340,0.45
1,156,356,0.45
1,157,377,0.45
1,161,356,0.45
1,164,366,0.45
1,167,554,0.45
1,168,540,0.45
1,170,584,0.45
1,7,799,0.45
1,8,740,0.45
1,10,596,0.45
1,12,453,0.45
1,17,350,0.45
1,28,207,0.45
1,32,202,0.45
1,141,191,0.45
1,143,199,0.45
1,151,285,0.45
1,156,339,0.45
1,157,332,0.45
1,168,535,0.45
1,170,578,0.45
1,171,577,0.45
1,173,575,0.45
1,7,813,0.45
1,8,690,0.45
1,9,661,0.45
1,157,306,0.45
1,163,362,0.45
1,167,512,0.45
1,177,561,0.45
1,8,715,0.45
1,12,463,0.45
1,17,357,0.45
1,49,147,0.45
1,140,187,0.45
1,143,219,0.45
1,144,248,0.45
1,151,293,0.45
1,157,384,0.45
1,159,357,0.45
1,161,355,0.45
1,168,511,0.45
1,178,554,0.45
