Quality,Angle (degrees),Distance (mm),Rotation
1,42,1326,0.0
1,43,1302,0.0
1,44,1274,0.0
1,130,153,0.0
1,131,156,0.0
1,142,190,0.0
1,143,195,0.0
1,147,220,0.0
1,152,257,0.0
1,163,318,0.0
1,164,365,0.0
1,171,242,0.0
1,0,2060,0.0
1,4,1542,0.0
1,5,1429,0.0
1,6,1413,0.0
1,8,1400,0.0
1,24,1533,0.0
1,30,1629,0.0
1,31,1648,0.0
1,34,1578,0.0
1,35,1535,0.0
1,36,1497,0.0
1,39,1404,0.0
1,40,1372,0.0
1,41,1342,0.0
1,45,1256,0.0
1,130,149,0.0
1,139,180,0.0
1,162,308,0.0
1,2,1924,0.0
1,5,1397,0.0
1,15,1439,0.0
1,23,1519,0.0
1,32,1657,0.0
1,33,1611,0.0
1,36,1496,0.0
1,42,1317,0.0
1,43,1299,0.0
1,44,1277,0.0
1,46,1233,0.0
1,128,148,0.0
1,152,253,0.0
1,162,396,0.0
1,163,316,0.0
1,164,403,0.0
1,2,1930,0.0
1,5,1394,0.0
1,15,1436,0.0
1,21,1497,0.0
1,22,1502,0.0
1,29,1604,0.0
1,32,1630,0.0
1,34,1574,0.0
1,35,1528,0.0
1,55,141,0.0
1,125,151,0.0
1,126,151,0.0
1,146,210,0.0
1,148,226,0.0
1,149,233,0.0
1,150,239,0.0
1,162,400,0.0
1,164,441,0.0
1,0,1680,0.0
1,1,1920,0.0
1,2,1933,0.0
1,4,1502,0.0
1,6,1424,0.0
1,20,1487,0.0
1,21,1495,0.0
1,31,1645,0.0
1,32,1660,0.0
1,34,1583,0.0
1,35,1543,0.0
1,36,1498,0.0
1,39,1398,0.0
1,45,1250,0.0
1,46,1235,0.0
1,127,149,0.0
1,149,229,0.0
1,152,251,0.0
1,153,260,0.0
1,161,346,0.0
1,163,310,0.0
1,0,2664,0.0
1,5,1399,0.0
1,6,1396,0.0
1,17,1459,0.0
1,18,1460,0.0
1,24,1538,0.0
1,25,1539,0.0
1,27,1581,0.0
1,35,1541,0.0
1,39,1403,0.0
1,40,1368,0.0
1,41,1341,0.0
1,42,1319,0.0
1,46,1231,0.0
1,129,152,0.0
1,151,242,0.0
1,164,400,0.0
1,18,1467,0.0
1,22,1506,0.0
1,23,1515,0.0
1,25,1549,0.0
1,27,1574,0.0
1,31,1641,0.0
1,32,1634,0.0
1,33,1617,0.0
1,35,1533,0.0
1,40,1381,0.0
1,44,1270,0.0
1,45,1247,0.0
1,124,146,0.0
1,125,149,0.0
1,5,1405,0.0
1,30,1627,0.0
1,31,1649,0.0
1,33,1615,0.0
1,38,1436,0.0
1,43,1297,0.0
1,147,219,0.0
1,163,336,0.0
1,164,383,0.0
1,0,1668,0.0
1,2,1928,0.0
1,5,1415,0.0
1,19,1476,0.0
1,26,1564,0.0
1,33,1612,0.0
1,36,1495,0.0
1,37,1468,0.0
1,38,1435,0.0
1,41,1352,0.0
1,45,1245,0.0
1,124,150,0.0
1,125,152,0.0
1,129,147,0.0
1,11,1411,0.0
1,14,1435,0.0
1,21,1499,0.0
1,25,1540,0.0
1,27,1579,0.0
1,28,1601,0.0
1,31,1646,0.0
1,34,1573,0.0
1,36,1511,0.0
1,40,1373,0.0
1,43,1298,0.0
1,124,147,0.0
